var,date,value,table,type
Total cash outflows,2019-06-30,639153.7,Tab 2e,LCR ADIs
Total cash outflows,2019-09-30,653243.2,Tab 2e,LCR ADIs
Total cash outflows,2019-12-31,664287.9,Tab 2e,LCR ADIs
Total cash outflows,2020-03-31,776169.5,Tab 2e,LCR ADIs
Total cash outflows,2020-06-30,743329.1,Tab 2e,LCR ADIs
Total cash outflows,2020-09-30,719637,Tab 2e,LCR ADIs
Total cash outflows,2020-12-31,768368.3,Tab 2e,LCR ADIs
Total cash outflows,2021-03-31,767391.5,Tab 2e,LCR ADIs
Total cash outflows,2021-06-30,779848.4,Tab 2e,LCR ADIs
Total cash outflows,2021-09-30,819900.9,Tab 2e,LCR ADIs
Total cash outflows,2021-12-31,844737.2,Tab 2e,LCR ADIs
Total cash outflows,2022-03-31,844938.6,Tab 2e,LCR ADIs
Total cash outflows,2022-06-30,909537.3,Tab 2e,LCR ADIs
Total cash outflows,2022-09-30,901566.2,Tab 2e,LCR ADIs
Total cash outflows,2022-12-31,877089.5,Tab 2e,LCR ADIs
Total cash outflows,2023-03-31,878029.6,Tab 2e,LCR ADIs
Total cash outflows,2023-06-30,866257.8,Tab 2e,LCR ADIs
Total cash outflows,2023-09-30,844057.2,Tab 2e,LCR ADIs
Total cash outflows,2023-12-31,884867.2,Tab 2e,LCR ADIs
Total cash outflows,2024-03-31,859497.3,Tab 2e,LCR ADIs
Total cash outflows,2024-06-30,865486,Tab 2e,LCR ADIs
Total cash outflows,2024-09-30,891497.9,Tab 2e,LCR ADIs
Total cash outflows,2024-12-31,945510,Tab 2e,LCR ADIs
Total cash outflows,2025-03-31,923173.2,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2015-03-31,428787.2,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2015-06-30,414964.9,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2015-09-30,424659.7,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2015-12-31,NA,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2016-03-31,407436.5,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2016-06-30,422584.9,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2016-09-30,407826.5,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2016-12-31,401830,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2017-03-31,407640.5,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2017-06-30,412595.7,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2017-09-30,395414.3,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2017-12-31,405222.5,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2018-03-31,398824,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2018-06-30,440716.9,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2018-09-30,410337.2,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2018-12-31,409534.5,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2019-03-31,409279.2,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2019-06-30,448994.5,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2019-09-30,453891.2,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2019-12-31,435510.1,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2020-03-31,485620.2,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2020-06-30,516737.2,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2020-09-30,497565,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2020-12-31,503032.1,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2021-03-31,515435.5,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2021-06-30,524238.3,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2021-09-30,562917.5,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2021-12-31,540211.1,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2022-03-31,552936.7,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2022-06-30,577890.8,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2022-09-30,552647.9,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2022-12-31,558473.4,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2023-03-31,565589.7,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2023-06-30,591876.8,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2023-09-30,555828.6,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2023-12-31,562101.9,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2024-03-31,587068,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2024-06-30,598572.8,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2024-09-30,558759.3,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2024-12-31,589709.2,Tab 2e,LCR ADIs
of which: Denominated in Australian dollars,2025-03-31,587939.4,Tab 2e,LCR ADIs
Net cash outflows overlay,2015-03-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2015-06-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2015-09-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2015-12-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2016-03-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2016-06-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2016-09-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2016-12-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2017-03-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2017-06-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2017-09-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2017-12-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2018-03-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2018-06-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2018-09-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2018-12-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2019-03-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2019-06-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2019-09-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2019-12-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2020-03-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2020-06-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2020-09-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2020-12-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2021-03-31,12518.7,Tab 2e,LCR ADIs
Net cash outflows overlay,2021-06-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2021-09-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2021-12-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2022-03-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2022-06-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2022-09-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2022-12-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2023-03-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2023-06-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2023-09-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2023-12-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2024-03-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2024-06-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2024-09-30,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2024-12-31,NA,Tab 2e,LCR ADIs
Net cash outflows overlay,2025-03-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2015-03-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2015-06-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2015-09-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2015-12-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2016-03-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2016-06-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2016-09-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2016-12-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2017-03-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2017-06-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2017-09-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2017-12-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2018-03-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2018-06-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2018-09-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2018-12-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2019-03-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2019-06-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2019-09-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2019-12-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2020-03-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2020-06-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2020-09-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2020-12-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2021-03-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2021-06-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2021-09-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2021-12-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2022-03-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2022-06-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2022-09-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2022-12-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2023-03-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2023-06-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2023-09-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2023-12-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2024-03-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2024-06-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2024-09-30,NA,Tab 2e,LCR ADIs
Expected cash inflows,2024-12-31,NA,Tab 2e,LCR ADIs
Expected cash inflows,2025-03-31,NA,Tab 2e,LCR ADIs
Secured lending,2015-03-31,NA,Tab 2e,LCR ADIs
Secured lending,2015-06-30,NA,Tab 2e,LCR ADIs
Secured lending,2015-09-30,NA,Tab 2e,LCR ADIs
Secured lending,2015-12-31,NA,Tab 2e,LCR ADIs
Secured lending,2016-03-31,NA,Tab 2e,LCR ADIs
Secured lending,2016-06-30,NA,Tab 2e,LCR ADIs
Secured lending,2016-09-30,NA,Tab 2e,LCR ADIs
Secured lending,2016-12-31,NA,Tab 2e,LCR ADIs
Secured lending,2017-03-31,NA,Tab 2e,LCR ADIs
Secured lending,2017-06-30,NA,Tab 2e,LCR ADIs
Secured lending,2017-09-30,NA,Tab 2e,LCR ADIs
Secured lending,2017-12-31,NA,Tab 2e,LCR ADIs
Secured lending,2018-03-31,NA,Tab 2e,LCR ADIs
Secured lending,2018-06-30,NA,Tab 2e,LCR ADIs
Secured lending,2018-09-30,NA,Tab 2e,LCR ADIs
Secured lending,2018-12-31,NA,Tab 2e,LCR ADIs
Secured lending,2019-03-31,NA,Tab 2e,LCR ADIs
Secured lending,2019-06-30,NA,Tab 2e,LCR ADIs
Secured lending,2019-09-30,NA,Tab 2e,LCR ADIs
Secured lending,2019-12-31,16395.2,Tab 2e,LCR ADIs
Secured lending,2020-03-31,18766.5,Tab 2e,LCR ADIs
Secured lending,2020-06-30,12385.3,Tab 2e,LCR ADIs
Secured lending,2020-09-30,9711.3,Tab 2e,LCR ADIs
Secured lending,2020-12-31,12710.7,Tab 2e,LCR ADIs
Secured lending,2021-03-31,16698,Tab 2e,LCR ADIs
Secured lending,2021-06-30,NA,Tab 2e,LCR ADIs
Secured lending,2021-09-30,NA,Tab 2e,LCR ADIs
Secured lending,2021-12-31,NA,Tab 2e,LCR ADIs
Secured lending,2022-03-31,NA,Tab 2e,LCR ADIs
Secured lending,2022-06-30,NA,Tab 2e,LCR ADIs
Secured lending,2022-09-30,NA,Tab 2e,LCR ADIs
Secured lending,2022-12-31,NA,Tab 2e,LCR ADIs
Secured lending,2023-03-31,NA,Tab 2e,LCR ADIs
Secured lending,2023-06-30,NA,Tab 2e,LCR ADIs
Secured lending,2023-09-30,NA,Tab 2e,LCR ADIs
Secured lending,2023-12-31,NA,Tab 2e,LCR ADIs
Secured lending,2024-03-31,NA,Tab 2e,LCR ADIs
Secured lending,2024-06-30,NA,Tab 2e,LCR ADIs
Secured lending,2024-09-30,NA,Tab 2e,LCR ADIs
Secured lending,2024-12-31,NA,Tab 2e,LCR ADIs
Secured lending,2025-03-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2015-03-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2015-06-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2015-09-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2015-12-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2016-03-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2016-06-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2016-09-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2016-12-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2017-03-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2017-06-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2017-09-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2017-12-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2018-03-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2018-06-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2018-09-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2018-12-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2019-03-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2019-06-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2019-09-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2019-12-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2020-03-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2020-06-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2020-09-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2020-12-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2021-03-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2021-06-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2021-09-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2021-12-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2022-03-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2022-06-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2022-09-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2022-12-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2023-03-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2023-06-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2023-09-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2023-12-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2024-03-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2024-06-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2024-09-30,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2024-12-31,NA,Tab 2e,LCR ADIs
Other inflows by counterparty:,2025-03-31,NA,Tab 2e,LCR ADIs
Retail and SME,2015-03-31,18931.3,Tab 2e,LCR ADIs
Retail and SME,2015-06-30,16409.8,Tab 2e,LCR ADIs
Retail and SME,2015-09-30,17497.3,Tab 2e,LCR ADIs
Retail and SME,2015-12-31,17684.7,Tab 2e,LCR ADIs
Retail and SME,2016-03-31,20170.2,Tab 2e,LCR ADIs
Retail and SME,2016-06-30,14775.6,Tab 2e,LCR ADIs
Retail and SME,2016-09-30,12065.2,Tab 2e,LCR ADIs
Retail and SME,2016-12-31,12300.9,Tab 2e,LCR ADIs
Retail and SME,2017-03-31,17157.1,Tab 2e,LCR ADIs
Retail and SME,2017-06-30,11245.4,Tab 2e,LCR ADIs
Retail and SME,2017-09-30,10629.1,Tab 2e,LCR ADIs
Retail and SME,2017-12-31,NA,Tab 2e,LCR ADIs
Retail and SME,2018-03-31,NA,Tab 2e,LCR ADIs
Retail and SME,2018-06-30,NA,Tab 2e,LCR ADIs
Retail and SME,2018-09-30,NA,Tab 2e,LCR ADIs
Retail and SME,2018-12-31,NA,Tab 2e,LCR ADIs
Retail and SME,2019-03-31,NA,Tab 2e,LCR ADIs
Retail and SME,2019-06-30,NA,Tab 2e,LCR ADIs
Retail and SME,2019-09-30,NA,Tab 2e,LCR ADIs
Retail and SME,2019-12-31,9090.4,Tab 2e,LCR ADIs
Retail and SME,2020-03-31,13514.2,Tab 2e,LCR ADIs
Retail and SME,2020-06-30,8288.2,Tab 2e,LCR ADIs
Retail and SME,2020-09-30,12126.4,Tab 2e,LCR ADIs
Retail and SME,2020-12-31,11118.9,Tab 2e,LCR ADIs
Retail and SME,2021-03-31,14745.9,Tab 2e,LCR ADIs
Retail and SME,2021-06-30,13012.6,Tab 2e,LCR ADIs
Retail and SME,2021-09-30,11786.5,Tab 2e,LCR ADIs
Retail and SME,2021-12-31,7764.6,Tab 2e,LCR ADIs
Retail and SME,2022-03-31,11164.6,Tab 2e,LCR ADIs
Retail and SME,2022-06-30,11208.7,Tab 2e,LCR ADIs
Retail and SME,2022-09-30,8261.9,Tab 2e,LCR ADIs
Retail and SME,2022-12-31,8538.8,Tab 2e,LCR ADIs
Retail and SME,2023-03-31,11658.3,Tab 2e,LCR ADIs
Retail and SME,2023-06-30,9691.2,Tab 2e,LCR ADIs
Retail and SME,2023-09-30,10369,Tab 2e,LCR ADIs
Retail and SME,2023-12-31,9719.9,Tab 2e,LCR ADIs
Retail and SME,2024-03-31,11425.8,Tab 2e,LCR ADIs
Retail and SME,2024-06-30,10790.4,Tab 2e,LCR ADIs
Retail and SME,2024-09-30,11278.8,Tab 2e,LCR ADIs
Retail and SME,2024-12-31,9873.8,Tab 2e,LCR ADIs
Retail and SME,2025-03-31,13665.7,Tab 2e,LCR ADIs
Non-financial corporate,2015-03-31,20999.6,Tab 2e,LCR ADIs
Non-financial corporate,2015-06-30,17343.5,Tab 2e,LCR ADIs
Non-financial corporate,2015-09-30,16225.2,Tab 2e,LCR ADIs
Non-financial corporate,2015-12-31,14841.4,Tab 2e,LCR ADIs
Non-financial corporate,2016-03-31,15934.2,Tab 2e,LCR ADIs
Non-financial corporate,2016-06-30,14524.4,Tab 2e,LCR ADIs
Non-financial corporate,2016-09-30,12762.8,Tab 2e,LCR ADIs
Non-financial corporate,2016-12-31,11360.2,Tab 2e,LCR ADIs
Non-financial corporate,2017-03-31,12761.2,Tab 2e,LCR ADIs
Non-financial corporate,2017-06-30,11240.4,Tab 2e,LCR ADIs
Non-financial corporate,2017-09-30,13308.2,Tab 2e,LCR ADIs
Non-financial corporate,2017-12-31,14108.3,Tab 2e,LCR ADIs
Non-financial corporate,2018-03-31,16847.8,Tab 2e,LCR ADIs
Non-financial corporate,2018-06-30,14300.8,Tab 2e,LCR ADIs
Non-financial corporate,2018-09-30,13819.8,Tab 2e,LCR ADIs
Non-financial corporate,2018-12-31,15441,Tab 2e,LCR ADIs
Non-financial corporate,2019-03-31,16192.5,Tab 2e,LCR ADIs
Non-financial corporate,2019-06-30,15125.3,Tab 2e,LCR ADIs
Non-financial corporate,2019-09-30,14427.2,Tab 2e,LCR ADIs
Non-financial corporate,2019-12-31,14771.9,Tab 2e,LCR ADIs
Non-financial corporate,2020-03-31,18336.9,Tab 2e,LCR ADIs
Non-financial corporate,2020-06-30,12413.3,Tab 2e,LCR ADIs
Non-financial corporate,2020-09-30,15077.7,Tab 2e,LCR ADIs
Non-financial corporate,2020-12-31,11901.9,Tab 2e,LCR ADIs
Non-financial corporate,2021-03-31,15080.9,Tab 2e,LCR ADIs
Non-financial corporate,2021-06-30,14310.3,Tab 2e,LCR ADIs
Non-financial corporate,2021-09-30,14442.2,Tab 2e,LCR ADIs
Non-financial corporate,2021-12-31,12521.3,Tab 2e,LCR ADIs
Non-financial corporate,2022-03-31,16067.3,Tab 2e,LCR ADIs
Non-financial corporate,2022-06-30,15597.6,Tab 2e,LCR ADIs
Non-financial corporate,2022-09-30,14202.7,Tab 2e,LCR ADIs
Non-financial corporate,2022-12-31,13095.6,Tab 2e,LCR ADIs
Non-financial corporate,2023-03-31,16780.8,Tab 2e,LCR ADIs
Non-financial corporate,2023-06-30,13502.9,Tab 2e,LCR ADIs
Non-financial corporate,2023-09-30,14442.9,Tab 2e,LCR ADIs
Non-financial corporate,2023-12-31,14353.6,Tab 2e,LCR ADIs
Non-financial corporate,2024-03-31,14367.8,Tab 2e,LCR ADIs
Non-financial corporate,2024-06-30,14314.1,Tab 2e,LCR ADIs
Non-financial corporate,2024-09-30,14374.2,Tab 2e,LCR ADIs
Non-financial corporate,2024-12-31,17196.3,Tab 2e,LCR ADIs
Non-financial corporate,2025-03-31,20132.8,Tab 2e,LCR ADIs
Financial institutions and central banks,2015-03-31,33153.9,Tab 2e,LCR ADIs
Financial institutions and central banks,2015-06-30,34856.9,Tab 2e,LCR ADIs
Financial institutions and central banks,2015-09-30,34097,Tab 2e,LCR ADIs
Financial institutions and central banks,2015-12-31,29363.3,Tab 2e,LCR ADIs
Financial institutions and central banks,2016-03-31,31735.7,Tab 2e,LCR ADIs
Financial institutions and central banks,2016-06-30,31046.8,Tab 2e,LCR ADIs
Financial institutions and central banks,2016-09-30,30707.5,Tab 2e,LCR ADIs
Financial institutions and central banks,2016-12-31,31228.5,Tab 2e,LCR ADIs
Financial institutions and central banks,2017-03-31,27826.2,Tab 2e,LCR ADIs
Financial institutions and central banks,2017-06-30,28947.8,Tab 2e,LCR ADIs
Financial institutions and central banks,2017-09-30,32028.3,Tab 2e,LCR ADIs
Financial institutions and central banks,2017-12-31,26568.2,Tab 2e,LCR ADIs
Financial institutions and central banks,2018-03-31,30032,Tab 2e,LCR ADIs
Financial institutions and central banks,2018-06-30,30226.9,Tab 2e,LCR ADIs
Financial institutions and central banks,2018-09-30,26643.1,Tab 2e,LCR ADIs
Financial institutions and central banks,2018-12-31,29542.8,Tab 2e,LCR ADIs
Financial institutions and central banks,2019-03-31,38623.5,Tab 2e,LCR ADIs
Financial institutions and central banks,2019-06-30,NA,Tab 2e,LCR ADIs
Financial institutions and central banks,2019-09-30,23747.4,Tab 2e,LCR ADIs
Financial institutions and central banks,2019-12-31,27021.1,Tab 2e,LCR ADIs
Financial institutions and central banks,2020-03-31,30000.6,Tab 2e,LCR ADIs
Financial institutions and central banks,2020-06-30,18319.2,Tab 2e,LCR ADIs
Financial institutions and central banks,2020-09-30,17869.4,Tab 2e,LCR ADIs
Financial institutions and central banks,2020-12-31,16138.8,Tab 2e,LCR ADIs
Financial institutions and central banks,2021-03-31,17131.8,Tab 2e,LCR ADIs
Financial institutions and central banks,2021-06-30,18227.3,Tab 2e,LCR ADIs
Financial institutions and central banks,2021-09-30,16078.3,Tab 2e,LCR ADIs
Financial institutions and central banks,2021-12-31,16844,Tab 2e,LCR ADIs
Financial institutions and central banks,2022-03-31,22070.2,Tab 2e,LCR ADIs
Financial institutions and central banks,2022-06-30,26717.5,Tab 2e,LCR ADIs
Financial institutions and central banks,2022-09-30,23409.7,Tab 2e,LCR ADIs
Financial institutions and central banks,2022-12-31,15125.3,Tab 2e,LCR ADIs
Financial institutions and central banks,2023-03-31,20493.4,Tab 2e,LCR ADIs
Financial institutions and central banks,2023-06-30,22318.9,Tab 2e,LCR ADIs
Financial institutions and central banks,2023-09-30,22926.4,Tab 2e,LCR ADIs
Financial institutions and central banks,2023-12-31,21881.6,Tab 2e,LCR ADIs
Financial institutions and central banks,2024-03-31,20491.7,Tab 2e,LCR ADIs
Financial institutions and central banks,2024-06-30,24053.3,Tab 2e,LCR ADIs
Financial institutions and central banks,2024-09-30,24328.9,Tab 2e,LCR ADIs
Financial institutions and central banks,2024-12-31,19340.5,Tab 2e,LCR ADIs
Financial institutions and central banks,2025-03-31,29591.2,Tab 2e,LCR ADIs
Other counterparties,2015-03-31,23.4,Tab 2e,LCR ADIs
Other counterparties,2015-06-30,10.7,Tab 2e,LCR ADIs
Other counterparties,2015-09-30,NA,Tab 2e,LCR ADIs
Other counterparties,2015-12-31,15.1,Tab 2e,LCR ADIs
Other counterparties,2016-03-31,446.2,Tab 2e,LCR ADIs
Other counterparties,2016-06-30,207.7,Tab 2e,LCR ADIs
Other counterparties,2016-09-30,189.2,Tab 2e,LCR ADIs
Other counterparties,2016-12-31,NA,Tab 2e,LCR ADIs
Other counterparties,2017-03-31,NA,Tab 2e,LCR ADIs
Other counterparties,2017-06-30,NA,Tab 2e,LCR ADIs
Other counterparties,2017-09-30,NA,Tab 2e,LCR ADIs
Other counterparties,2017-12-31,NA,Tab 2e,LCR ADIs
Other counterparties,2018-03-31,NA,Tab 2e,LCR ADIs
Other counterparties,2018-06-30,NA,Tab 2e,LCR ADIs
Other counterparties,2018-09-30,NA,Tab 2e,LCR ADIs
Other counterparties,2018-12-31,NA,Tab 2e,LCR ADIs
Other counterparties,2019-03-31,NA,Tab 2e,LCR ADIs
Other counterparties,2019-06-30,NA,Tab 2e,LCR ADIs
Other counterparties,2019-09-30,NA,Tab 2e,LCR ADIs
Other counterparties,2019-12-31,484.9,Tab 2e,LCR ADIs
Other counterparties,2020-03-31,1002.4,Tab 2e,LCR ADIs
Other counterparties,2020-06-30,531.7,Tab 2e,LCR ADIs
Other counterparties,2020-09-30,151,Tab 2e,LCR ADIs
Other counterparties,2020-12-31,496.1,Tab 2e,LCR ADIs
Other counterparties,2021-03-31,331.1,Tab 2e,LCR ADIs
Other counterparties,2021-06-30,424.6,Tab 2e,LCR ADIs
Other counterparties,2021-09-30,720.2,Tab 2e,LCR ADIs
Other counterparties,2021-12-31,108.9,Tab 2e,LCR ADIs
Other counterparties,2022-03-31,597.6,Tab 2e,LCR ADIs
Other counterparties,2022-06-30,461.1,Tab 2e,LCR ADIs
Other counterparties,2022-09-30,400.8,Tab 2e,LCR ADIs
Other counterparties,2022-12-31,NA,Tab 2e,LCR ADIs
Other counterparties,2023-03-31,NA,Tab 2e,LCR ADIs
Other counterparties,2023-06-30,452.3,Tab 2e,LCR ADIs
Other counterparties,2023-09-30,NA,Tab 2e,LCR ADIs
Other counterparties,2023-12-31,NA,Tab 2e,LCR ADIs
Other counterparties,2024-03-31,NA,Tab 2e,LCR ADIs
Other counterparties,2024-06-30,NA,Tab 2e,LCR ADIs
Other counterparties,2024-09-30,NA,Tab 2e,LCR ADIs
Other counterparties,2024-12-31,NA,Tab 2e,LCR ADIs
Other counterparties,2025-03-31,NA,Tab 2e,LCR ADIs
Derivatives,2015-03-31,23218.1,Tab 2e,LCR ADIs
